,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,start_date,start_date_local,timezone,utc_offset,Runner
168,0,3305,3305,0,WeightTraining,WeightTraining,,2023-02-08T07:46:52Z,2023-02-08T17:46:52Z,(GMT+10:00) Asia/Ust-Nera,36000,Tom
169,2016.7,580,580,5.7,Run,Run,0,2023-02-07T09:45:25Z,2023-02-07T19:45:25Z,(GMT+10:00) Australia/Brisbane,36000,Tom
170,0,3710,3710,0,WeightTraining,WeightTraining,,2023-02-07T07:52:25Z,2023-02-07T17:52:25Z,(GMT+10:00) Etc/GMT-10,36000,Tom
171,0,3288,3288,0,WeightTraining,WeightTraining,,2023-02-06T08:09:58Z,2023-02-06T18:09:58Z,(GMT+10:00) Australia/Queensland,36000,Tom
172,10572.5,3461,4219,80.4,Run,Run,0,2023-02-03T20:18:24Z,2023-02-04T06:18:24Z,(GMT+10:00) Australia/Brisbane,36000,Tom
173,4330.1,1331,1361,46.7,Run,Run,,2023-02-02T20:59:48Z,2023-02-03T06:59:48Z,(GMT+10:00) Australia/Brisbane,36000,Tom
174,0,3186,3186,0,WeightTraining,WeightTraining,,2023-02-02T08:16:51Z,2023-02-02T18:16:51Z,(GMT+10:00) Pacific/Chuuk,36000,Tom
175,0,3487,3487,0,WeightTraining,WeightTraining,,2023-02-01T07:56:54Z,2023-02-01T17:56:54Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
176,0,3607,3607,0,WeightTraining,WeightTraining,,2023-01-31T07:50:40Z,2023-01-31T17:50:40Z,(GMT+10:00) Etc/GMT-10,36000,Tom
177,5186.1,1615,1688,28.3,Run,Run,,2023-01-29T20:43:10Z,2023-01-30T06:43:10Z,(GMT+10:00) Australia/Brisbane,36000,Tom
178,0,3892,3892,0,WeightTraining,WeightTraining,,2023-01-28T22:36:02Z,2023-01-29T08:36:02Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
179,10187.8,7930,9268,334.1,Walk,Walk,,2023-01-28T03:32:17Z,2023-01-28T13:32:17Z,(GMT+10:00) Australia/Brisbane,36000,Tom
180,5145.4,1552,1552,43.8,Run,Run,,2023-01-27T21:00:33Z,2023-01-28T07:00:33Z,(GMT+10:00) Australia/Brisbane,36000,Tom
181,5012.2,1561,1621,54.1,Run,Run,,2023-01-26T08:41:55Z,2023-01-26T18:41:55Z,(GMT+10:00) Australia/Brisbane,36000,Tom
182,0,3959,3959,0,WeightTraining,WeightTraining,,2023-01-25T21:43:07Z,2023-01-26T07:43:07Z,(GMT+10:00) Pacific/Truk,36000,Tom
183,0,3334,3334,0,WeightTraining,WeightTraining,,2023-01-25T08:04:59Z,2023-01-25T18:04:59Z,(GMT+10:00) Asia/Vladivostok,36000,Tom
184,0,2660,2660,0,WeightTraining,WeightTraining,,2023-01-24T08:31:42Z,2023-01-24T18:31:42Z,(GMT+10:00) Asia/Vladivostok,36000,Tom
185,4738.5,1517,1640,45.8,Run,Run,,2023-01-22T20:49:45Z,2023-01-23T06:49:45Z,(GMT+10:00) Australia/Brisbane,36000,Tom
186,0,2468,2468,0,WeightTraining,WeightTraining,,2023-01-21T22:02:50Z,2023-01-22T08:02:50Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
187,10008.2,3459,3935,64.5,Run,Run,0,2023-01-21T00:48:52Z,2023-01-21T10:48:52Z,(GMT+10:00) Australia/Brisbane,36000,Tom
188,4884.3,1499,1702,49.8,Run,Run,,2023-01-19T21:09:07Z,2023-01-20T07:09:07Z,(GMT+10:00) Australia/Brisbane,36000,Tom
189,0,2309,2309,0,WeightTraining,WeightTraining,,2023-01-19T08:02:16Z,2023-01-19T18:02:16Z,(GMT+10:00) Pacific/Truk,36000,Tom
190,0,3716,3716,0,WeightTraining,WeightTraining,,2023-01-18T08:14:37Z,2023-01-18T18:14:37Z,(GMT+10:00) Antarctica/DumontDUrville,36000,Tom
191,0,3194,3194,0,WeightTraining,WeightTraining,,2023-01-17T08:11:31Z,2023-01-17T18:11:31Z,(GMT+10:00) Pacific/Port_Moresby,36000,Tom
192,4603.3,1467,1516,35.9,Run,Run,,2023-01-15T20:43:20Z,2023-01-16T06:43:20Z,(GMT+10:00) Australia/Brisbane,36000,Tom
193,0,3860,3860,0,WeightTraining,WeightTraining,,2023-01-14T22:44:36Z,2023-01-15T08:44:36Z,(GMT+10:00) Pacific/Port_Moresby,36000,Tom
194,1731.6,645,694,25.8,Run,Run,0,2023-01-13T22:25:17Z,2023-01-14T08:25:17Z,(GMT+10:00) Australia/Brisbane,36000,Tom
195,13406.9,4427,4968,64.1,Run,Run,0,2023-01-13T20:04:19Z,2023-01-14T06:04:19Z,(GMT+10:00) Australia/Brisbane,36000,Tom
196,4431.8,1401,1446,58.5,Run,Run,0,2023-01-12T20:42:26Z,2023-01-13T06:42:26Z,(GMT+10:00) Australia/Brisbane,36000,Tom
197,0,2419,2419,0,WeightTraining,WeightTraining,,2023-01-09T21:10:16Z,2023-01-10T07:10:16Z,(GMT+10:00) Australia/Lindeman,36000,Tom
198,1736.1,2346,4177,28.1,Walk,Walk,,2023-01-05T02:49:59Z,2023-01-05T13:49:59Z,(GMT+10:00) Australia/Sydney,39600,Tom
199,0,3485,3485,0,WeightTraining,WeightTraining,,2022-12-27T07:12:29Z,2022-12-27T17:12:29Z,(GMT+10:00) Pacific/Guam,36000,Tom
