,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,start_date,start_date_local,timezone,utc_offset,Runner
172,31529.5,4785,4785,379.8,Ride,Ride,10,2021-03-30T15:45:06Z,2021-03-30T16:45:06Z,(GMT+00:00) Europe/London,3600,Jonny
173,3004.9,1094,1128,0,Run,Run,,2021-03-28T15:45:32Z,2021-03-28T16:45:32Z,(GMT+00:00) Europe/London,3600,Jonny
174,31910.6,5527,5609,376.3,Ride,Ride,10,2021-03-27T11:45:41Z,2021-03-27T11:45:41Z,(GMT+00:00) Europe/London,0,Jonny
175,3005.4,1137,1155,17,Run,Run,,2021-03-25T18:14:09Z,2021-03-25T18:14:09Z,(GMT+00:00) Europe/London,0,Jonny
176,5007.6,1918,1949,26,Run,Run,,2021-03-16T19:05:16Z,2021-03-16T19:05:16Z,(GMT+00:00) Europe/London,0,Jonny
177,31577.7,5171,5188,381.1,Ride,Ride,10,2021-03-14T15:09:57Z,2021-03-14T15:09:57Z,(GMT+00:00) Europe/London,0,Jonny
178,29609.4,5111,5284,339.9,Ride,Ride,10,2021-03-09T16:31:41Z,2021-03-09T16:31:41Z,(GMT+00:00) Europe/London,0,Jonny
179,32849.1,5690,6177,368.9,Ride,Ride,10,2021-03-05T16:12:23Z,2021-03-05T16:12:23Z,(GMT+00:00) Europe/London,0,Jonny
180,29564.2,5773,13611,178.4,Ride,Ride,10,2021-02-20T14:42:28Z,2021-02-20T14:42:28Z,(GMT+00:00) Europe/London,0,Jonny
181,20754.2,4687,6599,57,Ride,Ride,,2021-02-06T13:04:48Z,2021-02-06T13:04:48Z,(GMT+00:00) Europe/London,0,Jonny
182,3006.6,931,1025,0,Run,Run,,2021-02-04T19:34:34Z,2021-02-04T19:34:34Z,(GMT+00:00) Europe/London,0,Jonny
183,2998.3,937,1001,0,Run,Run,,2021-02-03T18:17:52Z,2021-02-03T18:17:52Z,(GMT+00:00) Europe/London,0,Jonny
184,3002.5,913,1134,0,Run,Run,,2021-01-30T15:00:01Z,2021-01-30T15:00:01Z,(GMT+00:00) Europe/London,0,Jonny
185,3002.1,937,1174,0,Run,Run,,2021-01-28T12:49:59Z,2021-01-28T12:49:59Z,(GMT+00:00) Europe/London,0,Jonny
186,3005.8,877,1088,4,Run,Run,,2021-01-22T12:28:17Z,2021-01-22T12:28:17Z,(GMT+00:00) Europe/London,0,Jonny
187,3002.4,921,1042,12,Run,Run,,2021-01-20T12:16:22Z,2021-01-20T12:16:22Z,(GMT+00:00) Europe/London,0,Jonny
188,3004.4,1082,1201,12,Run,Run,0,2021-01-19T12:53:38Z,2021-01-19T12:53:38Z,(GMT+00:00) Europe/London,0,Jonny
189,5006.5,1897,2100,0,Run,Run,0,2021-01-16T12:17:48Z,2021-01-16T12:17:48Z,(GMT+00:00) Europe/London,0,Jonny
190,4159,1541,1843,0,Run,Run,0,2021-01-13T12:11:53Z,2021-01-13T12:11:53Z,(GMT+00:00) Europe/London,0,Jonny
191,12864.4,3278,4781,52.8,Ride,Ride,10,2021-01-10T15:28:59Z,2021-01-10T15:28:59Z,(GMT+00:00) Europe/London,0,Jonny
192,21357.5,6169,13930,59,Ride,Ride,,2021-01-09T12:05:12Z,2021-01-09T12:05:12Z,(GMT+00:00) Europe/London,0,Jonny
193,2707.8,991,1110,7,Run,Run,,2021-01-08T17:43:33Z,2021-01-08T17:43:33Z,(GMT+00:00) Europe/London,0,Jonny
194,5006,1775,1898,0,Run,Run,,2021-01-06T17:46:40Z,2021-01-06T17:46:40Z,(GMT+00:00) Europe/London,0,Jonny
195,5003.4,1651,1764,11,Run,Run,,2020-12-29T18:12:51Z,2020-12-29T18:12:51Z,(GMT+00:00) Europe/London,0,Jonny
196,5008.8,1767,1940,37,Run,Run,0,2020-12-27T13:07:50Z,2020-12-27T13:07:50Z,(GMT+00:00) Europe/London,0,Jonny
197,5001,1651,1837,24,Run,Run,,2020-12-24T13:00:43Z,2020-12-24T13:00:43Z,(GMT+00:00) Europe/London,0,Jonny
198,4537.6,1591,1674,13,Run,Run,0,2020-12-21T18:18:03Z,2020-12-21T18:18:03Z,(GMT+00:00) Europe/London,0,Jonny
199,4335.2,1472,1598,11,Run,Run,0,2020-12-17T18:11:14Z,2020-12-17T18:11:14Z,(GMT+00:00) Europe/London,0,Jonny
